Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Rohin_Shah_Blurb
Z5EX63YW,journalArticle,2020,"Freire, Pedro; Gleave, Adam; Toyer, Sam; Russell, Stuart",DERAIL: Diagnostic Environments for Reward And Imitation Learning,arXiv:2012.01365 [cs],,,,http://arxiv.org/abs/2012.01365,"The objective of many real-world tasks is complex and difficult to procedurally specify. This makes it necessary to use reward or imitation learning algorithms to infer a reward or policy directly from human data. Existing benchmarks for these algorithms focus on realism, testing in complex environments. Unfortunately, these benchmarks are slow, unreliable and cannot isolate failures. As a complementary approach, we develop a suite of simple diagnostic tasks that test individual facets of algorithm performance in isolation. We evaluate a range of common reward and imitation learning algorithms on our tasks. Our results confirm that algorithm performance is highly sensitive to implementation details. Moreover, in a case-study into a popular preference-based reward learning implementation, we illustrate how the suite can pinpoint design flaws and rapidly evaluate candidate solutions. The environments are available at https://github.com/HumanCompatibleAI/seals .",2020-12-02,2022-03-11 0:11:33,2022-03-11 0:11:33,2022-03-11 0:11:33,,,,,,,DERAIL,,,,,,,,,,,,arXiv.org,,arXiv: 2012.01365,,/Users/jacquesthibodeau/Zotero/storage/JDLGXBJF/Freire et al. - 2020 - DERAIL Diagnostic Environments for Reward And Imi.pdf; /Users/jacquesthibodeau/Zotero/storage/N8RTCGS9/2012.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUJRNI9R,journalArticle,2021,"Zellers, Rowan; Holtzman, Ari; Clark, Elizabeth; Qin, Lianhui; Farhadi, Ali; Choi, Yejin",TuringAdvice: A Generative and Dynamic Evaluation of Language Use,arXiv:2004.03607 [cs],,,,http://arxiv.org/abs/2004.03607,"We propose TuringAdvice, a new challenge task and dataset for language understanding models. Given a written situation that a real person is currently facing, a model must generate helpful advice in natural language. Our evaluation framework tests a fundamental aspect of human language understanding: our ability to use language to resolve open-ended situations by communicating with each other. Empirical results show that today's models struggle at TuringAdvice, even multibillion parameter models finetuned on 600k in-domain training examples. The best model, a finetuned T5, writes advice that is at least as helpful as human-written advice in only 14% of cases; a much larger non-finetunable GPT3 model does even worse at 4%. This low performance reveals language understanding errors that are hard to spot outside of a generative setting, showing much room for progress.",2021-04-12,2022-03-11 0:11:35,2022-03-11 0:11:35,2022-03-11 0:11:35,,,,,,,TuringAdvice,,,,,,,,,,,,arXiv.org,,arXiv: 2004.03607,,/Users/jacquesthibodeau/Zotero/storage/Q6PWCR5P/Zellers et al. - 2021 - TuringAdvice A Generative and Dynamic Evaluation .pdf; /Users/jacquesthibodeau/Zotero/storage/J86WM8PA/2004.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AE4C5I5,journalArticle,2021,"Orsini, Manu; Raichuk, Anton; Hussenot, Léonard; Vincent, Damien; Dadashi, Robert; Girgin, Sertan; Geist, Matthieu; Bachem, Olivier; Pietquin, Olivier; Andrychowicz, Marcin",What Matters for Adversarial Imitation Learning?,arXiv:2106.00672 [cs],,,,http://arxiv.org/abs/2106.00672,"Adversarial imitation learning has become a popular framework for imitation in continuous control. Over the years, several variations of its components were proposed to enhance the performance of the learned policies as well as the sample complexity of the algorithm. In practice, these choices are rarely tested all together in rigorous empirical studies. It is therefore difficult to discuss and understand what choices, among the high-level algorithmic options as well as low-level implementation details, matter. To tackle this issue, we implement more than 50 of these choices in a generic adversarial imitation learning framework and investigate their impacts in a large-scale study (>500k trained agents) with both synthetic and human-generated demonstrations. While many of our findings confirm common practices, some of them are surprising or even contradict prior work. In particular, our results suggest that artificial demonstrations are not a good proxy for human data and that the very common practice of evaluating imitation algorithms only with synthetic demonstrations may lead to algorithms which perform poorly in the more realistic scenarios with human demonstrations.",2021-06-01,2022-03-11 0:11:37,2022-03-11 0:11:37,2022-03-11 0:11:37,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2106.00672,,/Users/jacquesthibodeau/Zotero/storage/MK3UABRT/Orsini et al. - 2021 - What Matters for Adversarial Imitation Learning.pdf; /Users/jacquesthibodeau/Zotero/storage/8Z5H574Z/2106.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Computer Science - Neural and Evolutionary Computing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYYMMKY3,journalArticle,2021,"Mandlekar, Ajay; Xu, Danfei; Wong, Josiah; Nasiriany, Soroush; Wang, Chen; Kulkarni, Rohun; Fei-Fei, Li; Savarese, Silvio; Zhu, Yuke; Martín-Martín, Roberto",What Matters in Learning from Offline Human Demonstrations for Robot Manipulation,arXiv:2108.03298 [cs],,,,http://arxiv.org/abs/2108.03298,"Imitating human demonstrations is a promising approach to endow robots with various manipulation capabilities. While recent advances have been made in imitation learning and batch (offline) reinforcement learning, a lack of open-source human datasets and reproducible learning methods make assessing the state of the field difficult. In this paper, we conduct an extensive study of six offline learning algorithms for robot manipulation on five simulated and three real-world multi-stage manipulation tasks of varying complexity, and with datasets of varying quality. Our study analyzes the most critical challenges when learning from offline human data for manipulation. Based on the study, we derive a series of lessons including the sensitivity to different algorithmic design choices, the dependence on the quality of the demonstrations, and the variability based on the stopping criteria due to the different objectives in training and evaluation. We also highlight opportunities for learning from human datasets, such as the ability to learn proficient policies on challenging, multi-stage tasks beyond the scope of current reinforcement learning methods, and the ability to easily scale to natural, real-world manipulation scenarios where only raw sensory signals are available. We have open-sourced our datasets and all algorithm implementations to facilitate future research and fair comparisons in learning from human demonstration data. Codebase, datasets, trained models, and more available at https://arise-initiative.github.io/robomimic-web/",2021-09-24,2022-03-11 0:11:40,2022-03-11 0:11:40,2022-03-11 0:11:39,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2108.03298,,/Users/jacquesthibodeau/Zotero/storage/N64P5YH4/Mandlekar et al. - 2021 - What Matters in Learning from Offline Human Demons.pdf; /Users/jacquesthibodeau/Zotero/storage/EHKXMTQY/2108.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Computer Science - Robotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J9EWASK5,journalArticle,2022,"Wei, Jason; Bosma, Maarten; Zhao, Vincent Y.; Guu, Kelvin; Yu, Adams Wei; Lester, Brian; Du, Nan; Dai, Andrew M.; Le, Quoc V.",Finetuned Language Models Are Zero-Shot Learners,arXiv:2109.01652 [cs],,,,http://arxiv.org/abs/2109.01652,"This paper explores a simple method for improving the zero-shot learning abilities of language models. We show that instruction tuning -- finetuning language models on a collection of tasks described via instructions -- substantially improves zero-shot performance on unseen tasks. We take a 137B parameter pretrained language model and instruction-tune it on over 60 NLP tasks verbalized via natural language instruction templates. We evaluate this instruction-tuned model, which we call FLAN, on unseen task types. FLAN substantially improves the performance of its unmodified counterpart and surpasses zero-shot 175B GPT-3 on 20 of 25 tasks that we evaluate. FLAN even outperforms few-shot GPT-3 by a large margin on ANLI, RTE, BoolQ, AI2-ARC, OpenbookQA, and StoryCloze. Ablation studies reveal that number of finetuning datasets, model scale, and natural language instructions are key to the success of instruction tuning.",2022-02-08,2022-03-11 0:11:42,2022-03-11 0:11:42,2022-03-11 0:11:42,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2109.01652,,/Users/jacquesthibodeau/Zotero/storage/HNM4R5FW/Wei et al. - 2022 - Finetuned Language Models Are Zero-Shot Learners.pdf; /Users/jacquesthibodeau/Zotero/storage/V86IZXQ3/2109.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLKSCBIT,journalArticle,2021,"Zhong, Ruiqi; Lee, Kristy; Zhang, Zheng; Klein, Dan",Adapting Language Models for Zero-shot Learning by Meta-tuning on Dataset and Prompt Collections,arXiv:2104.04670 [cs],,,,http://arxiv.org/abs/2104.04670,"Large pre-trained language models (LMs) such as GPT-3 have acquired a surprising ability to perform zero-shot learning. For example, to classify sentiment without any training examples, we can ""prompt"" the LM with the review and the label description ""Does the user like this movie?"", and ask whether the next word is ""yes"" or ""no"". However, the next word prediction training objective is still misaligned with the target zero-shot learning objective. To address this weakness, we propose meta-tuning, which directly optimizes the zero-shot learning objective by fine-tuning pre-trained language models on a collection of datasets. We focus on classification tasks, and construct the meta-dataset by aggregating 43 existing datasets and annotating 441 label descriptions in a question-answering (QA) format. When evaluated on unseen tasks, meta-tuned models outperform a same-sized QA model and the previous SOTA zero-shot learning system based on natural language inference. Additionally, increasing parameter count from 220M to 770M improves AUC-ROC scores by 6.3%, and we forecast that even larger models would perform better. Therefore, measuring zero-shot learning performance on language models out-of-the-box might underestimate their true potential, and community-wide efforts on aggregating datasets and unifying their formats can help build models that answer prompts better.",2021-09-08,2022-03-11 0:11:44,2022-03-11 0:11:44,2022-03-11 0:11:44,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2104.04670,,/Users/jacquesthibodeau/Zotero/storage/8VHEZWHD/Zhong et al. - 2021 - Adapting Language Models for Zero-shot Learning by.pdf; /Users/jacquesthibodeau/Zotero/storage/FKDT6BMJ/2104.html,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNKTN89R,journalArticle,2021,"Cruz, Christian Arzate; Igarashi, Takeo",Interactive Explanations: Diagnosis and Repair of Reinforcement Learning Based Agent Behaviors,arXiv:2105.12938 [cs],,,,http://arxiv.org/abs/2105.12938,"Reinforcement learning techniques successfully generate convincing agent behaviors, but it is still difficult to tailor the behavior to align with a user's specific preferences. What is missing is a communication method for the system to explain the behavior and for the user to repair it. In this paper, we present a novel interaction method that uses interactive explanations using templates of natural language as a communication method. The main advantage of this interaction method is that it enables a two-way communication channel between users and the agent; the bot can explain its thinking procedure to the users, and the users can communicate their behavior preferences to the bot using the same interactive explanations. In this manner, the thinking procedure of the bot is transparent, and users can provide corrections to the bot that include a suggested action to take, a goal to achieve, and the reasons behind these decisions. We tested our proposed method in a clone of the video game named \textit{Super Mario Bros.}, and the results demonstrate that our interactive explanation approach is effective at diagnosing and repairing bot behaviors.",2021-05-27,2022-03-11 0:17:19,2022-03-11 0:17:19,2022-03-11 0:17:19,,,,,,,Interactive Explanations,,,,,,,,,,,,arXiv.org,,arXiv: 2105.12938,,/Users/jacquesthibodeau/Zotero/storage/WRLG2GFY/Cruz and Igarashi - 2021 - Interactive Explanations Diagnosis and Repair of .pdf; /Users/jacquesthibodeau/Zotero/storage/3LFVBSW2/2105.html,,,Computer Science - Human-Computer Interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S56TUWLU,journalArticle,2021,"Pauly, Leo; Agboh, Wisdom C.; Hogg, David C.; Fuentes, Raul",O2A: One-shot Observational learning with Action vectors,Frontiers in Robotics and AI,,2296-9144,10.3389/frobt.2021.686368,http://arxiv.org/abs/1810.07483,"We present O2A, a novel method for learning to perform robotic manipulation tasks from a single (one-shot) third-person demonstration video. To our knowledge, it is the first time this has been done for a single demonstration. The key novelty lies in pre-training a feature extractor for creating a perceptual representation for actions that we call 'action vectors'. The action vectors are extracted using a 3D-CNN model pre-trained as an action classifier on a generic action dataset. The distance between the action vectors from the observed third-person demonstration and trial robot executions is used as a reward for reinforcement learning of the demonstrated task. We report on experiments in simulation and on a real robot, with changes in viewpoint of observation, properties of the objects involved, scene background and morphology of the manipulator between the demonstration and the learning domains. O2A outperforms baseline approaches under different domain shifts and has comparable performance with an oracle (that uses an ideal reward function).",2021-08-02,2022-03-11 0:17:21,2022-03-11 0:17:21,2022-03-11 0:17:21,686368,,,8,,Front. Robot. AI,O2A,,,,,,,,,,,,arXiv.org,,arXiv: 1810.07483,,/Users/jacquesthibodeau/Zotero/storage/IMZEK5Z7/Pauly et al. - 2021 - O2A One-shot Observational learning with Action v.pdf; /Users/jacquesthibodeau/Zotero/storage/YCQVGP4M/1810.html,,,Computer Science - Machine Learning; Computer Science - Robotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5CBT6GF,journalArticle,2018,"Tucker, Aaron; Gleave, Adam; Russell, Stuart",Inverse reinforcement learning for video games,"arXiv:1810.10593 [cs, stat]",,,,http://arxiv.org/abs/1810.10593,"Deep reinforcement learning achieves superhuman performance in a range of video game environments, but requires that a designer manually specify a reward function. It is often easier to provide demonstrations of a target behavior than to design a reward function describing that behavior. Inverse reinforcement learning (IRL) algorithms can infer a reward from demonstrations in low-dimensional continuous control environments, but there has been little work on applying IRL to high-dimensional video games. In our CNN-AIRL baseline, we modify the state-of-the-art adversarial IRL (AIRL) algorithm to use CNNs for the generator and discriminator. To stabilize training, we normalize the reward and increase the size of the discriminator training dataset. We additionally learn a low-dimensional state representation using a novel autoencoder architecture tuned for video game environments. This embedding is used as input to the reward network, improving the sample efficiency of expert demonstrations. Our method achieves high-level performance on the simple Catcher video game, substantially outperforming the CNN-AIRL baseline. We also score points on the Enduro Atari racing game, but do not match expert performance, highlighting the need for further work.",2018-10-24,2022-03-11 0:17:23,2022-03-11 0:17:23,2022-03-11 0:17:23,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1810.10593,,/Users/jacquesthibodeau/Zotero/storage/MM4MGX6Y/Tucker et al. - 2018 - Inverse reinforcement learning for video games.pdf; /Users/jacquesthibodeau/Zotero/storage/5UG6M4YY/1810.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; I.2.6; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULFYRANH,journalArticle,2018,"Goecks, Vinicius G.; Gremillion, Gregory M.; Lawhern, Vernon J.; Valasek, John; Waytowich, Nicholas R.",Efficiently Combining Human Demonstrations and Interventions for Safe Training of Autonomous Systems in Real-Time,arXiv:1810.11545 [cs],,,,http://arxiv.org/abs/1810.11545,"This paper investigates how to utilize different forms of human interaction to safely train autonomous systems in real-time by learning from both human demonstrations and interventions. We implement two components of the Cycle-of-Learning for Autonomous Systems, which is our framework for combining multiple modalities of human interaction. The current effort employs human demonstrations to teach a desired behavior via imitation learning, then leverages intervention data to correct for undesired behaviors produced by the imitation learner to teach novel tasks to an autonomous agent safely, after only minutes of training. We demonstrate this method in an autonomous perching task using a quadrotor with continuous roll, pitch, yaw, and throttle commands and imagery captured from a downward-facing camera in a high-fidelity simulated environment. Our method improves task completion performance for the same amount of human interaction when compared to learning from demonstrations alone, while also requiring on average 32% less data to achieve that performance. This provides evidence that combining multiple modes of human interaction can increase both the training speed and overall performance of policies for autonomous systems.",2018-11-28,2022-03-11 0:17:25,2022-03-11 0:17:25,2022-03-11 0:17:25,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1810.11545,,/Users/jacquesthibodeau/Zotero/storage/REII9KGZ/Goecks et al. - 2018 - Efficiently Combining Human Demonstrations and Int.pdf; /Users/jacquesthibodeau/Zotero/storage/FLM6BWV2/1810.html,,,Computer Science - Artificial Intelligence; Computer Science - Human-Computer Interaction; Computer Science - Robotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIDMEW8Z,journalArticle,2019,"Angelov, Daniel; Hristov, Yordan; Ramamoorthy, Subramanian",Using Causal Analysis to Learn Specifications from Task Demonstrations,arXiv:1903.01267 [cs],,,,http://arxiv.org/abs/1903.01267,"Learning models of user behaviour is an important problem that is broadly applicable across many application domains requiring human-robot interaction. In this work we show that it is possible to learn a generative model for distinct user behavioral types, extracted from human demonstrations, by enforcing clustering of preferred task solutions within the latent space. We use this model to differentiate between user types and to find cases with overlapping solutions. Moreover, we can alter an initially guessed solution to satisfy the preferences that constitute a particular user type by backpropagating through the learned differentiable model. An advantage of structuring generative models in this way is that it allows us to extract causal relationships between symbols that might form part of the user's specification of the task, as manifested in the demonstrations. We show that the proposed method is capable of correctly distinguishing between three user types, who differ in degrees of cautiousness in their motion, while performing the task of moving objects with a kinesthetically driven robot in a tabletop environment. Our method successfully identifies the correct type, within the specified time, in 99% [97.8 - 99.8] of the cases, which outperforms an IRL baseline. We also show that our proposed method correctly changes a default trajectory to one satisfying a particular user specification even with unseen objects. The resulting trajectory is shown to be directly implementable on a PR2 humanoid robot completing the same task.",2019-03-04,2022-03-11 0:17:27,2022-03-11 0:17:27,2022-03-11 0:17:27,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1903.01267,,/Users/jacquesthibodeau/Zotero/storage/F2H9HQWW/Angelov et al. - 2019 - Using Causal Analysis to Learn Specifications from.pdf; /Users/jacquesthibodeau/Zotero/storage/H48RB47Z/1903.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LP46NSDW,journalArticle,2019,"Goyal, Prasoon; Niekum, Scott; Mooney, Raymond J.",Using Natural Language for Reward Shaping in Reinforcement Learning,"arXiv:1903.02020 [cs, stat]",,,,http://arxiv.org/abs/1903.02020,"Recent reinforcement learning (RL) approaches have shown strong performance in complex domains such as Atari games, but are often highly sample inefficient. A common approach to reduce interaction time with the environment is to use reward shaping, which involves carefully designing reward functions that provide the agent intermediate rewards for progress towards the goal. However, designing appropriate shaping rewards is known to be difficult as well as time-consuming. In this work, we address this problem by using natural language instructions to perform reward shaping. We propose the LanguagE-Action Reward Network (LEARN), a framework that maps free-form natural language instructions to intermediate rewards based on actions taken by the agent. These intermediate language-based rewards can seamlessly be integrated into any standard reinforcement learning algorithm. We experiment with Montezuma's Revenge from the Atari Learning Environment, a popular benchmark in RL. Our experiments on a diverse set of 15 tasks demonstrate that, for the same number of interactions with the environment, language-based rewards lead to successful completion of the task 60% more often on average, compared to learning without language.",2019-05-31,2022-03-11 0:17:29,2022-03-11 0:17:29,2022-03-11 0:17:29,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1903.02020,,/Users/jacquesthibodeau/Zotero/storage/RUUCJ3J6/Goyal et al. - 2019 - Using Natural Language for Reward Shaping in Reinf.pdf; /Users/jacquesthibodeau/Zotero/storage/JSWI5CYE/1903.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML33SSRP,journalArticle,2019,"Frye, Christopher; Feige, Ilya",Parenting: Safe Reinforcement Learning from Human Input,"arXiv:1902.06766 [cs, stat]",,,,http://arxiv.org/abs/1902.06766,"Autonomous agents trained via reinforcement learning present numerous safety concerns: reward hacking, negative side effects, and unsafe exploration, among others. In the context of near-future autonomous agents, operating in environments where humans understand the existing dangers, human involvement in the learning process has proved a promising approach to AI Safety. Here we demonstrate that a precise framework for learning from human input, loosely inspired by the way humans parent children, solves a broad class of safety problems in this context. We show that our Parenting algorithm solves these problems in the relevant AI Safety gridworlds of Leike et al. (2017), that an agent can learn to outperform its parent as it ""matures"", and that policies learnt through Parenting are generalisable to new environments.",2019-02-18,2022-03-11 0:17:31,2022-03-11 0:17:31,2022-03-11 0:17:31,,,,,,,Parenting,,,,,,,,,,,,arXiv.org,,arXiv: 1902.06766,,/Users/jacquesthibodeau/Zotero/storage/Q5CMCH8C/Frye and Feige - 2019 - Parenting Safe Reinforcement Learning from Human .pdf; /Users/jacquesthibodeau/Zotero/storage/AUTFYDC3/1902.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y8EERDM4,journalArticle,2019,"Frazier, Spencer; Riedl, Mark",Improving Deep Reinforcement Learning in Minecraft with Action Advice,"arXiv:1908.01007 [cs, stat]",,,,http://arxiv.org/abs/1908.01007,"Training deep reinforcement learning agents complex behaviors in 3D virtual environments requires significant computational resources. This is especially true in environments with high degrees of aliasing, where many states share nearly identical visual features. Minecraft is an exemplar of such an environment. We hypothesize that interactive machine learning IML, wherein human teachers play a direct role in training through demonstrations, critique, or action advice, may alleviate agent susceptibility to aliasing. However, interactive machine learning is only practical when the number of human interactions is limited, requiring a balance between human teacher effort and agent performance. We conduct experiments with two reinforcement learning algorithms which enable human teachers to give action advice, Feedback Arbitration and Newtonian Action Advice, under visual aliasing conditions. To assess potential cognitive load per advice type, we vary the accuracy and frequency of various human action advice techniques. Training efficiency, robustness against infrequent and inaccurate advisor input, and sensitivity to aliasing are examined.",2019-08-02,2022-03-11 0:17:33,2022-03-11 0:17:33,2022-03-11 0:17:33,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1908.01007,,/Users/jacquesthibodeau/Zotero/storage/TWDSZU9T/Frazier and Riedl - 2019 - Improving Deep Reinforcement Learning in Minecraft.pdf; /Users/jacquesthibodeau/Zotero/storage/AWZVQQE9/1908.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDY6PQ7G,journalArticle,2020,"Scheller, Christian; Schraner, Yanick; Vogel, Manfred",Sample Efficient Reinforcement Learning through Learning from Demonstrations in Minecraft,"arXiv:2003.06066 [cs, stat]",,,,http://arxiv.org/abs/2003.06066,"Sample inefficiency of deep reinforcement learning methods is a major obstacle for their use in real-world applications. In this work, we show how human demonstrations can improve final performance of agents on the Minecraft minigame ObtainDiamond with only 8M frames of environment interaction. We propose a training procedure where policy networks are first trained on human data and later fine-tuned by reinforcement learning. Using a policy exploitation mechanism, experience replay and an additional loss against catastrophic forgetting, our best agent was able to achieve a mean score of 48. Our proposed solution placed 3rd in the NeurIPS MineRL Competition for Sample-Efficient Reinforcement Learning.",2020-03-12,2022-03-11 0:17:36,2022-03-11 0:17:36,2022-03-11 0:17:36,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2003.06066,,/Users/jacquesthibodeau/Zotero/storage/7768A4MV/Scheller et al. - 2020 - Sample Efficient Reinforcement Learning through Le.pdf; /Users/jacquesthibodeau/Zotero/storage/3HM5DDV9/2003.html,,,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7ID57CX,journalArticle,2018,"Gleave, Adam; Habryka, Oliver",Multi-task Maximum Entropy Inverse Reinforcement Learning,"arXiv:1805.08882 [cs, stat]",,,,http://arxiv.org/abs/1805.08882,"Multi-task Inverse Reinforcement Learning (IRL) is the problem of inferring multiple reward functions from expert demonstrations. Prior work, built on Bayesian IRL, is unable to scale to complex environments due to computational constraints. This paper contributes a formulation of multi-task IRL in the more computationally efficient Maximum Causal Entropy (MCE) IRL framework. Experiments show our approach can perform one-shot imitation learning in a gridworld environment that single-task IRL algorithms need hundreds of demonstrations to solve. We outline preliminary work using meta-learning to extend our method to the function approximator setting of modern MCE IRL algorithms. Evaluating on multi-task variants of common simulated robotics benchmarks, we discover serious limitations of these IRL algorithms, and conclude with suggestions for further work.",2018-07-15,2022-03-11 0:17:38,2022-03-11 0:17:38,2022-03-11 0:17:38,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1805.08882,,/Users/jacquesthibodeau/Zotero/storage/8PJGNWY2/Gleave and Habryka - 2018 - Multi-task Maximum Entropy Inverse Reinforcement L.pdf; /Users/jacquesthibodeau/Zotero/storage/MNTKHFBJ/1805.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning; I.2.6; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXWCEBI4,journalArticle,2019,"Torabi, Faraz; Warnell, Garrett; Stone, Peter",Imitation Learning from Video by Leveraging Proprioception,"arXiv:1905.09335 [cs, stat]",,,,http://arxiv.org/abs/1905.09335,"Classically, imitation learning algorithms have been developed for idealized situations, e.g., the demonstrations are often required to be collected in the exact same environment and usually include the demonstrator's actions. Recently, however, the research community has begun to address some of these shortcomings by offering algorithmic solutions that enable imitation learning from observation (IfO), e.g., learning to perform a task from visual demonstrations that may be in a different environment and do not include actions. Motivated by the fact that agents often also have access to their own internal states (i.e., proprioception), we propose and study an IfO algorithm that leverages this information in the policy learning process. The proposed architecture learns policies over proprioceptive state representations and compares the resulting trajectories visually to the demonstration data. We experimentally test the proposed technique on several MuJoCo domains and show that it outperforms other imitation from observation algorithms by a large margin.",2019-06-18,2022-03-11 0:17:40,2022-03-11 0:17:40,2022-03-11 0:17:40,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1905.09335,,/Users/jacquesthibodeau/Zotero/storage/UJV54IYL/Torabi et al. - 2019 - Imitation Learning from Video by Leveraging Propri.pdf; /Users/jacquesthibodeau/Zotero/storage/GISGDQJB/1905.html,,,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMC4K8IP,journalArticle,2019,"Edwards, Ashley D.; Sahni, Himanshu; Schroecker, Yannick; Isbell, Charles L.",Imitating Latent Policies from Observation,"arXiv:1805.07914 [cs, stat]",,,,http://arxiv.org/abs/1805.07914,"In this paper, we describe a novel approach to imitation learning that infers latent policies directly from state observations. We introduce a method that characterizes the causal effects of latent actions on observations while simultaneously predicting their likelihood. We then outline an action alignment procedure that leverages a small amount of environment interactions to determine a mapping between the latent and real-world actions. We show that this corrected labeling can be used for imitating the observed behavior, even though no expert actions are given. We evaluate our approach within classic control environments and a platform game and demonstrate that it performs better than standard approaches. Code for this work is available at https://github.com/ashedwards/ILPO.",2019-05-13,2022-03-11 0:17:43,2022-03-11 0:17:43,2022-03-11 0:17:42,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 1805.07914,,/Users/jacquesthibodeau/Zotero/storage/AB44C2PN/Edwards et al. - 2019 - Imitating Latent Policies from Observation.pdf; /Users/jacquesthibodeau/Zotero/storage/JUE4EDQQ/1805.html,,,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
