Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Rohin_Shah_Blurb
QBPC2N7S,report,2021,"Gehlhaus, Diana; Hodge, Ron; Koslosky, Luke; Goode, Kayla; Rotner, Jonathan",The DOD’s Hidden Artificial Intelligence Workforce,,,,,https://cset.georgetown.edu/publication/the-dods-hidden-artificial-intelligence-workforce/,"This policy brief, authored in collaboration with the MITRE Corporation, provides a new perspective on the U.S. Department of Defense’s struggle to recruit and retain artificial intelligence talent. The authors find that the DOD already has a cadre of AI and related experts, but that this talent remains hidden. Better leveraging this talent could go a long way in meeting the DOD’s AI objectives. The authors argue that this can be done through policies that more effectively identify AI talent and assignment opportunities, processes that incentivize experimentation and changes in career paths, and investing in the necessary technological infrastructure.",2021-09,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:13:13,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/A4AS4MJI/the-dods-hidden-artificial-intelligence-workforce.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU4UTF7B,report,2021,"Chahal, Husanjot; Toner, Helen; Rahkovsky, Ilya",Small Data’s Big AI Potential,,,,,https://cset.georgetown.edu/publication/small-datas-big-ai-potential/,"Conventional wisdom suggests that cutting-edge artificial intelligence is dependent on large volumes of data. An overemphasis on “big data” ignores the existence—and underestimates the potential—of several AI approaches that do not require massive labeled datasets. This issue brief is a primer on “small data” approaches to AI. It presents exploratory findings on the current and projected progress in scientific research across these approaches, which country leads, and the major sources of funding for this research.",2021-09,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:18:18,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/I8S77599/small-datas-big-ai-potential.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHIPDXW,report,2020,"Hwang, Tim",Shaping the Terrain of AI Competition,,,,,https://cset.georgetown.edu/research/shaping-the-terrain-of-ai-competition/,How should democracies effectively compete against authoritarian regimes in the AI space? This report offers a “terrain strategy” for the United States to leverage the malleability of artificial intelligence to offset authoritarians' structural advantages in engineering and deploying AI.,2020-06,2022-01-30 04:52:04,2022-01-30 04:52:04,2020-08-18 21:12:30,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s2]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/E9B7EF92/CSET-Shaping-the-Terrain-of-AI-Competition.pdf; /Users/jacquesthibodeau/Zotero/storage/9FCEI8B5/shaping-the-terrain-of-ai-competition.html,,MetaSafety; CSET; AmbiguosSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CHZX93M,report,2021,"Cary, Dakota",Robot Hacking Games,,,,,https://cset.georgetown.edu/publication/robot-hacking-games/,"Software vulnerability discovery, patching, and exploitation—collectively known as the vulnerability lifecycle—is time consuming and labor intensive. Automating the process could significantly improve software security and offensive hacking. The Defense Advanced Research Projects Agency’s Cyber Grand Challenge supported teams of researchers from 2014 to 2016 that worked to create these tools. China took notice. In 2017, China hosted its first Robot Hacking Game, seeking to automate the software vulnerability lifecycle. Since then, China has hosted seven such competitions and the People’s Liberation Army has increased its role in hosting the games.",2021-09,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:14:54,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/R33JGR9H/robot-hacking-games.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XQNJ4CAX,report,2021,"Lohn, Andrew",Poison in the Well,,,,,https://cset.georgetown.edu/publication/poison-in-the-well/,"Modern machine learning often relies on open-source datasets, pretrained models, and machine learning libraries from across the internet, but are those resources safe to use? Previously successful digital supply chain attacks against cyber infrastructure suggest the answer may be no. This report introduces policymakers to these emerging threats and provides recommendations for how to secure the machine learning supply chain.",2021-06,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:44:21,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/N3PM2RS4/poison-in-the-well.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K4XIA668,report,2021,"Stanley-Lockman, Zoe",Military AI Cooperation Toolbox,,,,,https://cset.georgetown.edu/publication/military-ai-cooperation-toolbox/,"The Department of Defense can already begin applying its existing international science and technology agreements, global scientific networks, and role in multilateral institutions to stimulate digital defense cooperation. This issue brief frames this collection of options as a military AI cooperation toolbox, finding that the available tools offer valuable pathways to align policies, advance research, development, and testing, and to connect personnel–albeit in more structured ways in the Euro-Atlantic than in the Indo-Pacific.",2021-08,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:41:07,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/ETNQVAV4/military-ai-cooperation-toolbox.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7FVGJKQD,report,2021,"Musser, Micah; Garriott, Ashton",Machine Learning and Cybersecurity,,,,,https://cset.georgetown.edu/publication/machine-learning-and-cybersecurity/,Cybersecurity operators have increasingly relied on machine learning to address a rising number of threats. But will machine learning give them a decisive advantage or just help them keep pace with attackers? This report explores the history of machine learning in cybersecurity and the potential it has for transforming cyber defense in the near future.,2021-06,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:45:14,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/55E2MHZX/machine-learning-and-cybersecurity.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64I4UBIX,report,2021,"Rudner, Tim G. J.; Toner, Helen",Key Concepts in AI Safety: Robustness and Adversarial Examples,,,,,https://cset.georgetown.edu/publication/key-concepts-in-ai-safety-robustness-and-adversarial-examples/,"This paper is the second installment in a series on “AI safety,” an area of machine learning research that aims to identify causes of unintended behavior in machine learning systems and develop tools to ensure these systems work safely and reliably. The first paper in the series, “Key Concepts in AI Safety: An Overview,” described three categories of AI safety issues: problems of robustness, assurance, and specification. This paper introduces adversarial examples, a major challenge to robustness in modern machine learning systems.",2021-03,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 18:52:59,,,,,,,Key Concepts in AI Safety,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/482VNDJV/key-concepts-in-ai-safety-robustness-and-adversarial-examples.html,,TechSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3S8DDMWK,report,2021,"Stanley-Lockman, Zoe",Responsible and Ethical Military AI,,,,,https://cset.georgetown.edu/publication/responsible-and-ethical-military-ai/,"Allies of the United States have begun to develop their own policy approaches to responsible military use of artificial intelligence. This issue brief looks at key allies with articulated, emerging, and nascent views on how to manage ethical risk in adopting military AI. The report compares their convergences and divergences, offering pathways for the United States, its allies, and multilateral institutions to develop common approaches to responsible AI implementation.",2021-08,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:39:09,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/XSV67832/responsible-and-ethical-military-ai.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI7QIJ8V,report,2021,"VerWey, John","No Permits, No Fabs: The Importance of Regulatory Reform for Semiconductor Manufacturing",,,,,https://cset.georgetown.edu/publication/no-permits-no-fabs/,"Congress has advanced legislation to appropriate $52 billion in funding for the CHIPS for America Act, which aims to increase semiconductor manufacturing and supply chain resilience in the United States. But more can be done to improve the resiliency of U.S. access to microelectronics beyond manufacturing incentives. This report outlines infrastructure investments and regulatory reforms that could make the United States a more attractive place to build new chipmaking capacity and ensure continued U.S. access to key inputs for semiconductor manufacturing.",2021-10,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:08:33,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/V5B6V6X7/no-permits-no-fabs.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBNSHQP2,report,2021,"Daniels, Matthew; Chang, Ben",National Power After AI,,,,,https://cset.georgetown.edu/publication/national-power-after-ai/,"AI technologies will likely alter great power competitions in foundational ways, changing both how nations create power and their motives for wielding it against one another. This paper is a first step toward thinking more expansively about AI & national power and seeking pragmatic insights for long-term U.S. competition with authoritarian governments.",2021-07,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:42:40,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/TWR2J25P/national-power-after-ai.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKQNA4AA,report,2021,"Luong, Ngor; Gelles, Rebecca; Flagg, Melissa",Mapping the AI Investment Activities of Top Global Defense Companies,,,,,https://cset.georgetown.edu/publication/mapping-the-ai-investment-activities-of-top-global-defense-companies/,"Militaries around the world have often relied on the largest global defense companies to acquire and integrate cutting-edge technologies. This issue brief examines the investment and mergers and acquisition activities in artificial intelligence of the top 50 global defense companies — a key, if limited, approach to accessing AI innovation in the commercial sector — and assesses investment trends of their corporate venture capital subsidiaries and offers a geographic breakdown of defense companies and their AI target companies.",2021-10,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:10:48,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/CI8QZ3GJ/mapping-the-ai-investment-activities-of-top-global-defense-companies.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I4V99XXR,report,2021,"Daniels, Matthew; Toney, Autumn; Flagg, Melissa; Yang, Charles",Machine Intelligence for Scientific Discovery and Engineering Invention,,,,,https://cset.georgetown.edu/publication/machine-intelligence-for-scientific-discovery-and-engineering-invention/,The advantages of nations depend in part on their access to new inventions—and modern applications of artificial intelligence can help accelerate the creation of new inventions in the years ahead. This data brief is a first step toward understanding how modern AI and machine learning have begun accelerating growth across a wide array of science and engineering disciplines in recent years.,2021-05,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:48:21,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/VVP6JR7H/machine-intelligence-for-scientific-discovery-and-engineering-invention.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GZTJRH52,report,2021,"Rudner, Tim G. J.; Toner, Helen",Key Concepts in AI Safety: Interpretability in Machine Learning,,,,,https://cset.georgetown.edu/publication/key-concepts-in-ai-safety-interpretability-in-machine-learning/,"This paper is the third installment in a series on “AI safety,” an area of machine learning research that aims to identify causes of unintended behavior in machine learning systems and develop tools to ensure these systems work safely and reliably. The first paper in the series, “Key Concepts in AI Safety: An Overview,” described three categories of AI safety issues: problems of robustness, assurance, and specification. This paper introduces interpretability as a means to enable assurance in modern machine learning systems.",2021-03,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 18:52:14,,,,,,,Key Concepts in AI Safety,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/Z256SBHM/key-concepts-in-ai-safety-interpretability-in-machine-learning.html,,TechSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VH792VSZ,report,2021,"Rudner, Tim G. J.; Toner, Helen",Key Concepts in AI Safety: An Overview,,,,,https://cset.georgetown.edu/publication/key-concepts-in-ai-safety-an-overview/,"This paper is the first installment in a series on “AI safety,” an area of machine learning research that aims to identify causes of unintended behavior in machine learning systems and develop tools to ensure these systems work safely and reliably. In it, the authors introduce three categories of AI safety issues: problems of robustness, assurance, and specification. Other papers in this series elaborate on these and further key concepts.",2021-03,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 18:53:33,,,,,,,Key Concepts in AI Safety,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000001,,/Users/jacquesthibodeau/Zotero/storage/KDBM6KD4/key-concepts-in-ai-safety-an-overview.html,,TechSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36HRFWME,report,2021,"Goode, Kayla; Kim, Heeu Millie",Indonesia’s AI Promise in Perspective,,,,,https://cset.georgetown.edu/publication/indonesias-ai-promise-in-perspective/,"The United States and China are keeping an eye on Indonesia’s artificial intelligence potential given the country’s innovation-driven national strategy and flourishing AI industry. China views Indonesia as an anchor for its economic, digital, and political inroads in Southeast Asia and has invested aggressively in new partnerships. The United States, with robust political and economic relations rooted in shared democratic ideals, has an opportunity to leverage its comparative advantages and tap into Indonesia’s AI potential through high-level agreements.",2021-08,2022-01-30 04:52:04,2022-01-30 04:52:04,2021-10-31 17:39:58,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/9P8XTSFN/indonesias-ai-promise-in-perspective.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGF6E8W5,report,2021,"Baker, Jamie",Ethics and Artificial Intelligence,,,,,https://cset.georgetown.edu/publication/ethics-and-artificial-intelligence/,"The law plays a vital role in how artificial intelligence can be developed and used in ethical ways. But the law is not enough when it contains gaps due to lack of a federal nexus, interest, or the political will to legislate. And law may be too much if it imposes regulatory rigidity and burdens when flexibility and innovation are required. Sound ethical codes and principles concerning AI can help fill legal gaps. In this paper, CSET Distinguished Fellow James E. Baker offers a primer on the limits and promise of three mechanisms to help shape a regulatory regime that maximizes the benefits of AI and minimizes its potential harms.",2021-04,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 18:49:21,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/WZE4UHJQ/ethics-and-artificial-intelligence.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R79CMVHN,report,2021,"Imbrie, Andrew; Gelles, Rebecca; Dunham, James; Aiken, Catherine",Contending Frames: Evaluating Rhetorical Dynamics in AI,,,,,https://cset.georgetown.edu/publication/contending-frames/,"The narrative of an artificial intelligence “arms race” among the great powers has become shorthand to describe evolving dynamics in the field. Narratives about AI matter because they reflect and shape public perceptions of the technology. In this issue brief, the second in a series examining rhetorical frames in AI, the authors compare four narrative frames that are prominent in public discourse: AI Competition, Killer Robots, Economic Gold Rush and World Without Work.",2021-05,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 17:49:21,,,,,,,Contending Frames,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/3JV7AUFN/contending-frames.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VWID435G,report,2020,"Murdick, Dewey; Dunham, James; Melot, Jennifer",AI Definitions Affect Policymaking,,,,,https://cset.georgetown.edu/research/ai-definitions-affect-policymaking/,"The task of artificial intelligence policymaking is complex and challenging, made all the more difficult by such a rapidly evolving technology. In order to address the security and economic implications of AI, policymakers must be able to viably define, categorize and assess AI research and technology. In this issue brief, CSET puts forward a functional definition of AI, based on three core principles, that significantly outperforms methods developed over the last decade.",2020-06-02,2022-01-30 04:52:03,2022-01-30 04:52:03,2020-08-18 21:13:44,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000003,,/Users/jacquesthibodeau/Zotero/storage/WD8HFI6J/Murdick et al. - 2020 - AI Definitions Affect Policymaking.pdf; /Users/jacquesthibodeau/Zotero/storage/QH8STACD/ai-definitions-affect-policymaking.html,,MetaSafety; CSET; AmbiguosSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8JRCH2RU,report,2021,"Hoffman, Wyatt",AI and the Future of Cyber Competition,,,,,https://cset.georgetown.edu/publication/ai-and-the-future-of-cyber-competition/,"As states turn to AI to gain an edge in cyber competition, it will change the cat-and-mouse game between cyber attackers and defenders. Embracing machine learning systems for cyber defense could drive more aggressive and destabilizing engagements between states. Wyatt Hoffman writes that cyber competition already has the ingredients needed for escalation to real-world violence, even if these ingredients have yet to come together in the right conditions.",2021-01,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 18:58:12,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: 0000003,,/Users/jacquesthibodeau/Zotero/storage/NKNAVMTB/ai-and-the-future-of-cyber-competition.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDKQ9KHV,report,2021,"Arnold, Zachary; Toner, Helen",AI Accidents: An Emerging Threat,,,,,https://cset.georgetown.edu/publication/ai-accidents-an-emerging-threat/,"As modern machine learning systems become more widely used, the potential costs of malfunctions grow. This policy brief describes how trends we already see today—both in newly deployed artificial intelligence systems and in older technologies—show how damaging the AI accidents of the future could be. It describes a wide range of hypothetical but realistic scenarios to illustrate the risks of AI accidents and offers concrete policy suggestions to reduce these risks.",2021-07,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 17:43:15,,,,,,,AI Accidents,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/6PTVA9UX/ai-accidents-an-emerging-threat.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQSW7FFQ,report,2021,"Konaev, Margarita; Imbrie, Andrew; Fedasiuk, Ryan; Weinstein, Emily; Sedova, Katerina; Dunham, James",Headline or Trend Line?,,,,,https://cset.georgetown.edu/publication/headline-or-trend-line/,"Chinese and Russian government officials are keen to publicize their countries’ strategic partnership in emerging technologies, particularly artificial intelligence. This report evaluates the scope of cooperation between China and Russia as well as relative trends over time in two key metrics of AI development: research publications and investment. The findings expose gaps between aspirations and reality, bringing greater accuracy and nuance to current assessments of Sino-Russian tech cooperation.",2021-08,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 17:19:18,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/KZNE2FUE/headline-or-trend-line.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGXWUS23,report,2021,"Fedasiuk, Ryan; Melot, Jennifer; Murphy, Ben",Harnessed Lightning,,,,,https://cset.georgetown.edu/publication/harnessed-lightning/,"This report examines nearly 350 artificial intelligence-related equipment contracts awarded by the People’s Liberation Army and state-owned defense enterprises in 2020 to assess how the Chinese military is adopting AI. The report identifies China’s key AI defense industry suppliers, highlights gaps in U.S. export control policies, and contextualizes the PLA’s AI investments within China’s broader strategy to compete militarily with the United States.",2021-10,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 17:07:03,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/XXESBFB3/harnessed-lightning.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFPE7BBS,report,2021,"Mittelsteadt, Matthew",AI Verification: Mechanisms to Ensure AI Arms Control Compliance,,,,,https://cset.georgetown.edu/publication/ai-verification/,"The rapid integration of artificial intelligence into military systems raises critical questions of ethics, design and safety. While many states and organizations have called for some form of “AI arms control,” few have discussed the technical details of verifying countries’ compliance with these regulations. This brief offers a starting point, defining the goals of “AI verification” and proposing several mechanisms to support arms inspections and continuous verification.",2021-02,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 18:55:15,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 0,,/Users/jacquesthibodeau/Zotero/storage/K3TV6PZX/ai-verification.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5HRJA33X,report,2021,"Peterson, Dahlia; Goode, Kayla; Gehlhaus, Diana",AI Education in China and the United States,,,,,https://cset.georgetown.edu/publication/ai-education-in-china-and-the-united-states/,"A globally competitive AI workforce hinges on the education, development, and sustainment of the best and brightest AI talent. This issue brief compares efforts to integrate AI education in China and the United States, and what advantages and disadvantages this entails. The authors consider key differences in system design and oversight, as well as strategic planning. They then explore implications for the U.S. national security community.",2021-09,2022-01-30 04:52:03,2022-01-30 04:52:03,2021-10-31 17:16:49,,,,,,,,,,,,Center for Security and Emerging Technology,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/TNTW4N5K/ai-education-in-china-and-the-united-states.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZW8JBQD3,report,2015,"Soares, Nate",Formalizing Two Problems of Realistic World-Models,,,,,https://intelligence.org/2015/01/22/new-report-formalizing-two-problems-realistic-world-models/,"An intelligent agent embedded within the real world must reason about an environment which is larger than the agent, and learn how to achieve goals in that environment. We discuss attempts to formalize two problems: one of induction, where an agent must use sensory data to infer a universe which embeds (and computes) the agent, and one of interaction, where an agent must learn to achieve complex goals in the universe. We review related problems formalized by Solomonoﬀ and Hutter, and explore challenges that arise when attempting to formalize analogous problems in a setting where the agent is embedded within the environment.",2015,2022-01-30 04:56:48,2022-01-30 04:56:48,,8,,,,,,,,,,,Machine Intelligence Research Institute,,en,,,,,Zotero,,ZSCC: 0000015[s0]  5 J: 15,,/Users/jacquesthibodeau/Zotero/storage/F254U9E2/Soares - Formalizing Two Problems of Realistic World-Models.pdf,,TechSafety; MIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGCDPKA8,report,2021,"Thorstad, David",The scope of longtermism,,,,,https://globalprioritiesinstitute.org/the-scope-of-longtermism-david-thorstad-global-priorities-institute-university-of-oxford/,"Longtermism holds roughly that in many decision situations, the best thing we can do is what is best for the long-term future. The scope question for longtermism asks: how large is the class of decision situations for which longtermism holds? Although longtermism was initially developed to describe the situation of...",2021-06-22,2022-01-30 04:55:29,2022-01-30 04:55:29,2021-10-31 22:29:16,,,,,,,,,,,,Global Priorities Institute,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/F,,/Users/jacquesthibodeau/Zotero/storage/KTVEVVB7/the-scope-of-longtermism-david-thorstad-global-priorities-institute-university-of-oxford.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSMN5REW,report,2021,"Greaves, Hilary; MacAskill, William",The case for strong longtermism,,,,,https://globalprioritiesinstitute.org/hilary-greaves-william-macaskill-the-case-for-strong-longtermism-2/,"A striking fact about the history of civilisation is just how early we are in it. There are 5000 years of recorded history behind us, but how many years are still to come? If we merely last as long as the typical mammalian species, we still have over 200,000 years to go (Barnosky et al. 2011); there could be a further one billion years until the Earth is no longer habitable for humans (Wolf and Toon 2015); and trillions of years until the last conventional star formations (Adams and Laughlin 1999:34). Even on the most conservative of these timelines, we have progressed through a tiny fraction of history. If humanity’s saga were a novel, we would be on the very first page.",2021-06-14,2022-01-30 04:55:29,2022-01-30 04:55:29,2021-10-31 22:29:46,,,,,,,,,,,,Global Priorities Institute,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: 29,,/Users/jacquesthibodeau/Zotero/storage/HQW64F7C/hilary-greaves-william-macaskill-the-case-for-strong-longtermism-2.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE4PBPVA,report,2021,"Riedener, Stefan",Existential risks from a Thomist Christian perspective,,,,,https://globalprioritiesinstitute.org/stefan-riedener-existential-risks-from-a-thomist-christian-perspective/,"Let’s say with Nick Bostrom that an ‘existential risk’ (or ‘x-risk’) is a risk that ‘threatens the premature extinction of Earth-originating intelligent life or the permanent and drastic destruction of its potential for desirable future development’ (2013, 15). There are a number of such risks: nuclear wars, developments in biotechnology or artificial intelligence, climate change, pandemics, supervolcanos, asteroids, and so on (see e.g. Bostrom and Ćirković 2008). ...",2021-01-04,2022-01-30 04:55:29,2022-01-30 04:55:29,2021-10-31 22:32:05,,,,,,,,,,,,Global Priorities Institute,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/TAM2MWDV/stefan-riedener-existential-risks-from-a-thomist-christian-perspective.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPFEIRBC,report,2020,"Trammell, Phillip; Korinek, Anton",Economic growth under transformative AI,,,,,https://globalprioritiesinstitute.org/wp-content/uploads/Philip-Trammell-and-Anton-Korinek_Economic-Growth-under-Transformative-AI.pdf,,2020-10,2022-01-30 04:55:29,2022-01-30 04:55:29,2020-11-21 19:28:29,,,,,,,,,,,,Global Priorities Institute,,,,,,,,,ZSCC: 0000003,,/Users/jacquesthibodeau/Zotero/storage/6MF4ET6T/Philip-Trammell-and-Anton-Korinek_Economic-Growth-under-Transformative-AI.pdf,,MetaSafety; AmbiguosSafety; GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
